Country,Country_N,Team_Matches_Played,Points,Rating
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
Australia,2,95,1665,111
